condition,seed,generation,cumulative_evals,pop_mean_fitness,pop_std_fitness,best_so_far
mutation_crossover,1,15,1600,15.975151773170735,0.9039646196091894,14.06287388383278
mutation_crossover,1,16,1700,15.74401689259159,0.7741562697722609,13.878404875209021
mutation_crossover,1,17,1800,15.630908577915141,0.9063599746471503,13.66770782520313
mutation_crossover,1,18,1900,15.510676765676724,0.9353828564638877,12.9
mutation_crossover,1,19,2000,15.473172311669737,0.7682321322430807,12.9
mutation_crossover,1,20,2100,15.558229398122354,0.9291459347210282,12.9
mutation_crossover,1,21,2200,15.5495066806976,1.0094240483849286,12.9
mutation_crossover,1,22,2300,15.517561225272665,0.9554699661572282,12.9
mutation_crossover,1,23,2400,15.43933804831056,0.6940863548811689,12.9
mutation_crossover,1,24,2500,15.703570845969182,0.7924375324144213,12.9
mutation_crossover,1,25,2600,15.522523369250537,0.8907293682903719,12.9
mutation_crossover,1,26,2700,15.656391782271099,0.8445194567427179,12.9
mutation_crossover,1,27,2800,15.682903004709779,0.9251710128056636,12.9
mutation_crossover,1,28,2900,15.590855607237486,0.7955646520941926,12.9
mutation_crossover,1,29,3000,15.543582434606172,0.8866935948949238,12.9
mutation_crossover,1,30,3100,15.401878404463837,0.89351801208228,12.9
mutation_crossover,1,31,3200,15.295352757910473,0.9213266850922447,12.9
mutation_crossover,1,32,3300,15.285205718596162,0.7936107052205631,12.9
mutation_crossover,1,33,3400,15.550237678482937,1.0107426300392992,12.9
mutation_crossover,1,34,3500,15.434340442202883,0.8813608026998824,12.9
mutation_crossover,1,35,3600,15.309261463292154,0.9550291167124011,12.9
mutation_crossover,1,36,3700,15.382499613284269,0.8926029001156003,12.9
mutation_crossover,1,37,3800,15.366254762257375,0.7932166782772632,12.9
mutation_crossover,1,38,3900,15.510658931721967,0.7931513813584813,12.9
mutation_crossover,1,39,4000,15.62080935077054,0.8949553736388023,12.9
mutation_crossover,1,40,4100,15.590151507084327,0.9777313581360797,12.9
mutation_crossover,1,41,4200,15.575093784953365,0.8417876414823666,12.9
mutation_crossover,1,42,4300,15.512945423586187,0.8908189455053136,12.9
mutation_crossover,1,43,4400,15.414279222841554,0.926895074864442,12.9
mutation_crossover,1,44,4500,15.48811158414386,0.8316009915085034,12.9
mutation_crossover,1,45,4600,15.408027424938123,0.8225215622810573,12.9
mutation_crossover,1,46,4700,15.500582237196042,0.8325848184463172,12.9
mutation_crossover,1,47,4800,15.436607341498974,0.8491683734096623,12.9
mutation_crossover,1,48,4900,15.318857105044753,0.7922101523843672,12.9
mutation_crossover,1,49,5000,15.552388552892607,0.9516905545546416,12.9
mutation_crossover,1,50,5100,15.694244164610282,1.0190603715272277,12.9
