condition,generation,cumulative_evals,mean_best_so_far,std_best_so_far,mean_pop_mean_fitness,mean_pop_best_fitness,mean_pop_worst_fitness
dynamic_constant,74,7500,12.805196443629518,0.2858926496757863,14.82103024587354,13.19005613852082,18.5635054139689
dynamic_constant,75,7600,12.789364939431298,0.28406973223998994,14.818655825167971,13.154441103745322,18.392159057047497
dynamic_constant,76,7700,12.789364939431298,0.28406973223998994,14.864779729430515,13.180575565349248,18.8179943057497
dynamic_constant,77,7800,12.789364939431298,0.28406973223998994,14.835383181479253,13.2039589316983,18.534548339970254
dynamic_constant,78,7900,12.78647472528726,0.2845973999634858,14.844901806740463,13.220584876932147,18.641275508986112
dynamic_constant,79,8000,12.783381965842482,0.2855336172664302,14.85761058399994,13.170327863185156,18.78128367394306
dynamic_constant,80,8100,12.7798652369351,0.2898918501773503,14.84467250283689,13.110339378043301,18.664149243874412
dynamic_constant,81,8200,12.7798652369351,0.2898918501773503,14.894222120832342,13.154664935627347,18.572520793548133
dynamic_constant,82,8300,12.7798652369351,0.2898918501773503,14.890922694798485,13.185060062877458,18.6202702816301
dynamic_constant,83,8400,12.7798652369351,0.2898918501773503,14.846544679728947,13.192943233738802,18.634464090931694
dynamic_constant,84,8500,12.7798652369351,0.2898918501773503,14.885749605882202,13.229061005312431,18.75049845378363
dynamic_constant,85,8600,12.7798652369351,0.2898918501773503,14.862953120056483,13.204469529208362,18.611500149642332
dynamic_constant,86,8700,12.773739596818121,0.2753277848833523,14.910241148779539,13.143475790529621,18.857969727774123
dynamic_constant,87,8800,12.772301398679604,0.27217524681251803,14.895959996407479,13.17364968333347,18.802693199627964
dynamic_constant,88,8900,12.769972549015193,0.27204279108791823,14.826636172121033,13.109930543490586,18.817696759315563
dynamic_constant,89,9000,12.769972549015193,0.27204279108791823,14.874609706604645,13.224100651847616,18.63753422571258
dynamic_constant,90,9100,12.758604456537714,0.28232098828720553,14.881898478845358,13.242988260163235,18.665040259865915
dynamic_constant,91,9200,12.758604456537714,0.28232098828720553,14.889859690747622,13.214442978549394,19.027826043664355
dynamic_constant,92,9300,12.758604456537714,0.28232098828720553,14.860219402638501,13.212799082131173,18.88701805856082
dynamic_constant,93,9400,12.758604456537714,0.28232098828720553,14.826588299949767,13.202095811381318,18.58651455883813
dynamic_constant,94,9500,12.758604456537714,0.28232098828720553,14.83139317185003,13.133701519379736,18.865238831541507
dynamic_constant,95,9600,12.749747740658227,0.2771951020022661,14.825446745368845,13.1958532295971,18.46800166439509
dynamic_constant,96,9700,12.749747740658227,0.2771951020022661,14.831545196947086,13.147252191616918,18.27173930158923
dynamic_constant,97,9800,12.749747740658227,0.2771951020022661,14.82848556462261,13.211347896065472,18.72644132881117
dynamic_constant,98,9900,12.749747740658227,0.2771951020022661,14.84037094391017,13.157863172767128,18.683946714306494
dynamic_constant,99,10000,12.738784636113717,0.2619999427219068,14.818995749492862,13.148394338986156,18.60073877380784
dynamic_constant,100,10100,12.729916938397244,0.25565213100919193,14.804038485690441,13.141460839376014,18.644486439211256
dynamic_constant,101,10200,12.729916938397244,0.25565213100919193,14.785428517802368,13.134293323151017,18.41118061531333
dynamic_constant,102,10300,12.72090316799287,0.2583364426867499,14.782554678298345,13.108615497716505,18.378109632362985
dynamic_constant,103,10400,12.72090316799287,0.2583364426867499,14.802930822472646,13.211068013771413,18.520701400145406
dynamic_constant,104,10500,12.708258899264067,0.26377020071275287,14.858597876284279,13.183514710491664,18.800676834699193
dynamic_constant,105,10600,12.708258899264067,0.26377020071275287,14.860029283891198,13.160215478662238,18.439497561299504
dynamic_constant,106,10700,12.708258899264067,0.26377020071275287,14.83857474494136,13.164781809502447,18.416785904792015
dynamic_constant,107,10800,12.708258899264067,0.26377020071275287,14.795618719137101,13.19681241224131,18.507839448258505
dynamic_constant,108,10900,12.708258899264067,0.26377020071275287,14.805717902780302,13.215161478515634,18.541990228638127
dynamic_constant,109,11000,12.708258899264067,0.26377020071275287,14.808201656572658,13.174852723341004,18.34997892730733
dynamic_constant,110,11100,12.708258899264067,0.26377020071275287,14.822508064474894,13.169667155226483,18.77729388846745
dynamic_constant,111,11200,12.708258899264067,0.26377020071275287,14.852719661544459,13.193366862410357,18.788319045984032
dynamic_constant,112,11300,12.708258899264067,0.26377020071275287,14.824085453591394,13.226562952314078,18.97578498805424
dynamic_constant,113,11400,12.708258899264067,0.26377020071275287,14.850866357828767,13.228525425850531,18.568404496882653
dynamic_constant,114,11500,12.701711367112567,0.26226436257754754,14.80427079700323,13.1894839274876,18.288559856335617
dynamic_constant,115,11600,12.701711367112567,0.26226436257754754,14.86740583151194,13.180068819130124,18.70509335046713
dynamic_constant,116,11700,12.701711367112567,0.26226436257754754,14.838478095543778,13.182248956821818,18.540479329115026
dynamic_constant,117,11800,12.69350858642165,0.2569035397415753,14.796627167264427,13.138901045658102,18.378769946107987
dynamic_constant,118,11900,12.69350858642165,0.2569035397415753,14.820861968915972,13.095902058285839,18.494011926993622
dynamic_constant,119,12000,12.688508586421651,0.25770043576984436,14.824390521050333,13.169561791238161,18.873057064555695
dynamic_constant,120,12100,12.688508586421651,0.25770043576984436,14.838346641033016,13.098037546776812,18.944734604264287
dynamic_constant,121,12200,12.688508586421651,0.25770043576984436,14.789740344653419,13.088101778972296,18.67886336089761
dynamic_constant,122,12300,12.672097575857057,0.25413587514975167,14.840433594767717,13.139516013844716,18.633571065127192
dynamic_constant,123,12400,12.672097575857057,0.25413587514975167,14.787814368204659,13.159418901588179,18.78128222686597
dynamic_constant,124,12500,12.672097575857057,0.25413587514975167,14.802518815320013,13.124724983450914,18.438458503699895
dynamic_constant,125,12600,12.672097575857057,0.25413587514975167,14.825711886295329,13.1402809626159,18.876891635705924
dynamic_constant,126,12700,12.672097575857057,0.25413587514975167,14.827908757883696,13.158618606387947,18.899615053959813
